27, 125, pa2-debug-d-output1.txt
203.96, 208.75, 202.95
408.27, 405.95, 198.68
100.76, 98.71, 99.45
103.44, 95.74, 224.39
106.13, 92.76, 349.32
98.46, 223.66, 102.47
101.15, 220.68, 227.41
103.83, 217.71, 352.35
96.17, 348.60, 105.50
98.85, 345.62, 230.43
101.53, 342.65, 355.37
225.71, 101.07, 96.82
228.39, 98.10, 221.76
231.08, 95.12, 346.69
223.41, 226.02, 99.85
226.10, 223.04, 224.78
228.78, 220.07, 349.72
221.12, 350.96, 102.87
223.80, 347.98, 227.81
226.48, 345.01, 352.74
350.66, 103.43, 94.20
353.34, 100.46, 219.13
356.03, 97.48, 344.07
348.37, 228.38, 97.22
351.05, 225.40, 222.16
353.73, 222.43, 347.09
346.07, 353.32, 100.25
348.75, 350.34, 225.18
351.43, 347.37, 350.12
101.81, 98.38, 225.54
100.42, 101.72, 350.49
99.03, 105.07, 475.44
100.40, 223.33, 222.18
99.01, 226.67, 347.13
97.62, 230.01, 472.08
98.99, 348.27, 218.82
97.61, 351.62, 343.77
96.22, 354.96, 468.72
226.79, 99.82, 226.89
225.40, 103.17, 351.84
224.01, 106.51, 476.79
225.38, 224.77, 223.53
224.00, 228.11, 348.48
222.61, 231.46, 473.43
223.98, 349.72, 220.18
222.59, 353.06, 345.12
221.20, 356.40, 470.07
351.77, 101.26, 228.25
350.38, 104.61, 353.19
349.00, 107.95, 478.14
350.37, 226.21, 224.89
348.98, 229.55, 349.83
347.59, 232.90, 474.78
348.96, 351.16, 221.53
347.57, 354.50, 346.47
346.18, 357.85, 471.42
100.80, 99.45, 350.84
97.20, 101.01, 475.78
93.60, 102.58, 600.72
100.23, 224.44, 349.26
96.63, 226.00, 474.20
93.02, 227.56, 599.14
99.66, 349.43, 347.68
96.05, 350.99, 472.62
92.45, 352.55, 597.56
225.75, 100.07, 354.43
222.14, 101.63, 479.37
218.54, 103.19, 604.31
225.18, 225.06, 352.86
221.57, 226.62, 477.79
217.97, 228.18, 602.73
224.60, 350.05, 351.28
221.00, 351.61, 476.22
217.40, 353.17, 601.15
350.69, 100.69, 358.03
347.09, 102.25, 482.97
343.49, 103.81, 607.91
350.12, 225.68, 356.45
346.52, 227.24, 481.39
342.92, 228.80, 606.33
349.55, 350.66, 354.87
345.95, 352.23, 479.81
342.35, 353.79, 604.75
98.32, 99.08, 475.62
96.46, 96.05, 600.57
94.59, 93.03, 725.52
95.14, 224.01, 478.60
93.27, 220.98, 603.55
91.40, 217.95, 728.49
91.95, 348.93, 481.58
90.08, 345.90, 606.53
88.22, 342.87, 731.47
223.27, 102.22, 477.56
221.40, 99.19, 602.51
219.53, 96.17, 727.46
220.08, 227.15, 480.54
218.21, 224.12, 605.49
216.35, 221.09, 730.44
216.89, 352.07, 483.52
215.03, 349.04, 608.47
213.16, 346.01, 733.42
348.21, 105.36, 479.50
346.35, 102.34, 604.45
344.48, 99.31, 729.40
345.03, 230.29, 482.48
343.16, 227.26, 607.43
341.29, 224.23, 732.38
341.84, 355.21, 485.46
339.97, 352.18, 610.41
338.11, 349.15, 735.36
100.42, 101.10, 600.26
103.19, 99.67, 725.22
105.96, 98.24, 850.18
99.33, 226.09, 601.71
102.10, 224.66, 726.67
104.87, 223.23, 851.63
98.25, 351.07, 603.16
101.02, 349.65, 728.12
103.79, 348.22, 853.08
225.38, 102.22, 597.50
228.15, 100.79, 722.46
230.92, 99.36, 847.42
224.30, 227.20, 598.95
227.07, 225.78, 723.91
229.84, 224.35, 848.87
223.21, 352.19, 600.40
225.98, 350.76, 725.36
228.75, 349.33, 850.33
350.35, 103.33, 594.75
353.12, 101.91, 719.71
355.89, 100.48, 844.67
349.26, 228.32, 596.20
352.03, 226.89, 721.16
354.80, 225.46, 846.12
348.18, 353.31, 597.65
350.95, 351.88, 722.61
353.72, 350.45, 847.57
101.21, 226.99, 101.75
102.59, 230.26, 226.70
103.97, 233.53, 351.65
103.47, 351.93, 98.46
104.85, 355.20, 223.41
106.23, 358.47, 348.36
105.74, 476.87, 95.16
107.12, 480.13, 220.11
108.50, 483.40, 345.06
226.18, 224.69, 100.43
227.56, 227.96, 225.38
228.94, 231.23, 350.33
228.44, 349.63, 97.13
229.82, 352.90, 222.08
231.21, 356.17, 347.03
230.71, 474.57, 93.84
232.09, 477.83, 218.79
233.47, 481.10, 343.74
351.15, 222.39, 99.11
352.53, 225.66, 224.06
353.91, 228.93, 349.01
353.41, 347.33, 95.81
354.80, 350.60, 220.76
356.18, 353.87, 345.71
355.68, 472.27, 92.52
357.06, 475.53, 217.47
358.44, 478.80, 342.42
99.78, 224.89, 226.29
100.49, 226.47, 351.28
101.21, 228.05, 476.27
100.86, 349.87, 224.71
101.58, 351.45, 349.69
102.29, 353.04, 474.68
101.94, 474.86, 223.12
102.66, 476.44, 348.11
103.37, 478.02, 473.09
224.78, 223.80, 225.60
225.49, 225.38, 350.58
226.20, 226.96, 475.57
225.86, 348.78, 224.01
226.57, 350.36, 349.00
227.28, 351.95, 473.98
226.94, 473.77, 222.42
227.65, 475.35, 347.41
228.36, 476.93, 472.40
349.77, 222.71, 224.90
350.48, 224.29, 349.89
351.19, 225.87, 474.87
350.85, 347.69, 223.31
351.56, 349.28, 348.30
352.27, 350.86, 473.29
351.93, 472.68, 221.72
352.64, 474.26, 346.71
353.35, 475.84, 471.70
99.62, 224.31, 351.56
98.43, 223.73, 476.56
97.25, 223.16, 601.55
100.46, 349.30, 352.15
99.28, 348.73, 477.14
98.10, 348.15, 602.14
101.31, 474.30, 352.73
100.12, 473.72, 477.73
98.94, 473.15, 602.72
224.61, 223.46, 352.74
223.43, 222.88, 477.74
222.24, 222.30, 602.73
225.45, 348.45, 353.33
224.27, 347.88, 478.32
223.09, 347.30, 603.31
226.30, 473.45, 353.91
225.12, 472.87, 478.91
