27, 125, pa2-debug-f-output1.txt
194.17, 211.14, 196.02
402.25, 399.15, 203.25
98.68, 98.40, 98.21
98.52, 102.10, 223.16
98.35, 105.80, 348.10
97.51, 223.34, 94.51
97.34, 227.04, 219.46
97.18, 230.74, 344.40
96.33, 348.28, 90.81
96.17, 351.98, 215.76
96.00, 355.68, 340.70
223.67, 99.58, 98.34
223.51, 103.28, 223.29
223.35, 106.98, 348.23
222.50, 224.52, 94.64
222.34, 228.22, 219.59
222.17, 231.92, 344.53
221.33, 349.46, 90.94
221.16, 353.16, 215.89
221.00, 356.86, 340.83
348.67, 100.76, 98.47
348.51, 104.46, 223.42
348.34, 108.16, 348.36
347.49, 225.70, 94.77
347.33, 229.40, 219.71
347.17, 233.10, 344.66
346.32, 350.64, 91.07
346.16, 354.34, 216.01
345.99, 358.04, 340.96
98.00, 101.35, 225.29
95.75, 104.19, 350.24
93.49, 107.02, 475.18
100.28, 226.30, 222.50
98.03, 229.13, 347.45
95.78, 231.96, 472.39
102.57, 351.25, 219.71
100.31, 354.08, 344.66
98.06, 356.91, 469.60
222.96, 99.12, 227.59
220.71, 101.95, 352.54
218.45, 104.78, 477.49
225.24, 224.07, 224.80
222.99, 226.90, 349.75
220.74, 229.73, 474.70
227.53, 349.02, 222.01
225.27, 351.85, 346.96
223.02, 354.68, 471.91
347.92, 96.89, 229.90
345.66, 99.72, 354.85
343.41, 102.55, 479.79
350.20, 221.84, 227.11
347.95, 224.67, 352.05
345.69, 227.50, 477.00
352.49, 346.78, 224.32
350.23, 349.62, 349.26
347.98, 352.45, 474.21
98.58, 100.73, 348.69
97.87, 104.45, 473.63
97.15, 108.16, 598.57
99.51, 225.67, 344.98
98.80, 229.39, 469.92
98.08, 233.10, 594.86
100.44, 350.62, 341.27
99.72, 354.33, 466.21
99.01, 358.04, 591.16
223.58, 99.83, 349.43
222.86, 103.54, 474.37
222.15, 107.25, 599.31
224.50, 224.77, 345.72
223.79, 228.48, 470.66
223.08, 232.19, 595.60
225.43, 349.71, 342.01
224.72, 353.42, 466.95
224.01, 357.14, 591.90
348.57, 98.92, 350.17
347.86, 102.63, 475.11
347.14, 106.35, 600.05
349.50, 223.86, 346.46
348.79, 227.57, 471.40
348.07, 231.29, 596.34
350.43, 348.80, 342.75
349.71, 352.52, 467.69
349.00, 356.23, 592.64
101.41, 99.05, 473.80
104.80, 98.09, 598.75
108.18, 97.14, 723.70
100.62, 224.04, 474.78
104.01, 223.09, 599.73
107.40, 222.14, 724.68
99.84, 349.03, 475.75
103.23, 348.08, 600.70
106.62, 347.13, 725.65
226.36, 99.86, 470.42
229.75, 98.90, 595.37
233.14, 97.95, 720.32
225.57, 224.85, 471.39
228.96, 223.90, 596.34
232.35, 222.95, 721.29
224.79, 349.84, 472.37
228.18, 348.89, 597.32
231.57, 347.94, 722.27
351.31, 100.67, 467.04
354.70, 99.71, 591.99
358.09, 98.76, 716.94
350.53, 225.66, 468.01
353.92, 224.71, 592.96
357.30, 223.76, 717.91
349.74, 350.65, 468.98
353.13, 349.70, 593.93
356.52, 348.75, 718.88
100.77, 100.97, 598.26
100.81, 102.77, 723.25
