27, 125, pa2-unknown-j-output1.txt
192.55, 192.01, 198.38
396.27, 392.31, 206.64
101.08, 98.34, 98.62
97.82, 98.15, 223.66
94.40, 98.15, 348.53
100.24, 223.43, 98.76
96.84, 223.23, 223.55
93.62, 223.15, 348.50
99.25, 348.35, 98.94
95.84, 348.06, 223.81
92.63, 348.14, 348.70
226.16, 99.38, 101.91
222.82, 99.21, 226.77
219.45, 99.13, 351.96
225.09, 224.18, 101.89
221.73, 224.12, 227.04
218.32, 223.93, 351.78
224.10, 349.21, 102.07
221.00, 349.00, 226.90
217.64, 349.03, 352.04
350.92, 100.22, 105.21
347.68, 99.98, 230.08
344.20, 99.99, 355.14
350.03, 225.40, 105.36
346.66, 225.18, 230.22
343.55, 225.04, 355.35
349.24, 350.06, 105.36
345.90, 350.10, 230.37
342.45, 349.77, 355.43
99.85, 99.87, 224.49
97.58, 103.13, 349.45
94.94, 106.32, 474.40
103.14, 224.64, 221.43
100.59, 227.98, 346.09
98.13, 231.21, 470.97
106.27, 349.75, 218.16
103.51, 352.83, 342.98
101.19, 356.09, 468.08
224.67, 96.68, 227.07
222.46, 99.98, 351.88
219.99, 103.52, 476.89
228.15, 221.70, 223.96
225.52, 225.21, 348.61
222.91, 228.20, 473.58
231.10, 346.55, 220.76
228.47, 349.66, 345.46
226.16, 353.29, 470.51
349.85, 93.90, 229.71
347.27, 97.09, 354.74
344.83, 100.47, 479.50
352.98, 218.66, 226.44
350.54, 222.01, 351.22
347.75, 225.09, 476.12
355.96, 343.72, 223.18
353.59, 346.96, 348.09
351.00, 350.37, 472.99
98.23, 99.12, 348.08
96.24, 102.98, 472.96
93.79, 106.65, 597.88
97.04, 224.27, 344.38
94.73, 227.77, 469.33
92.68, 231.75, 594.24
95.80, 349.14, 340.68
93.58, 352.77, 465.37
91.21, 356.47, 590.24
223.24, 100.65, 350.34
221.14, 104.27, 475.26
218.96, 107.95, 599.96
221.96, 225.36, 346.53
219.86, 229.33, 471.49
217.72, 233.01, 596.26
220.85, 350.35, 342.61
218.64, 354.22, 467.81
216.32, 357.84, 592.76
348.45, 101.77, 352.46
345.90, 105.58, 477.29
343.98, 109.32, 602.36
347.16, 226.81, 348.95
344.82, 230.38, 473.84
342.73, 234.27, 598.57
345.96, 351.74, 344.90
343.60, 355.64, 469.93
341.39, 359.24, 594.90
101.18, 102.03, 474.74
100.70, 105.17, 599.77
100.13, 108.38, 724.56
101.06, 226.93, 471.29
100.10, 230.24, 596.44
99.64, 233.40, 721.25
100.49, 352.13, 468.11
100.07, 355.03, 593.28
99.35, 358.46, 717.97
226.15, 102.27, 475.32
225.69, 105.45, 600.29
225.07, 108.78, 725.19
225.90, 227.31, 472.19
225.23, 230.35, 597.11
224.73, 233.62, 722.09
225.42, 352.29, 468.81
225.14, 355.39, 593.58
224.48, 358.71, 718.89
351.25, 102.55, 475.77
350.60, 105.95, 600.85
350.19, 109.04, 725.66
350.79, 227.86, 472.62
350.17, 230.98, 597.49
349.78, 234.14, 722.43
350.68, 352.61, 469.54
350.16, 355.72, 594.40
349.56, 359.18, 719.28
101.15, 100.11, 599.43
97.39, 102.56, 724.51
93.71, 105.00, 849.41
97.65, 224.85, 597.08
93.89, 227.55, 721.85
90.20, 229.91, 846.83
93.88, 349.93, 594.46
90.49, 352.18, 719.45
86.66, 354.84, 844.31
226.15, 103.70, 603.01
222.39, 106.18, 728.13
218.59, 108.57, 852.99
222.52, 228.56, 600.51
219.02, 231.02, 725.51
214.99, 233.54, 850.35
219.01, 353.59, 598.25
215.22, 355.82, 722.85
211.66, 358.34, 848.00
350.79, 107.36, 606.83
347.22, 109.78, 731.75
343.58, 112.23, 856.68
347.29, 232.11, 604.27
343.82, 234.67, 729.02
340.06, 237.12, 854.24
343.80, 357.17, 601.71
340.07, 359.48, 726.56
336.54, 361.89, 851.57
101.46, 226.83, 101.07
102.38, 226.24, 226.18
103.30, 225.63, 351.23
104.72, 351.99, 101.74
105.76, 351.07, 226.71
106.62, 350.70, 351.68
108.01, 476.80, 102.34
108.83, 476.27, 227.43
109.55, 475.44, 352.45
226.49, 223.88, 100.27
227.42, 223.07, 225.21
228.39, 222.34, 350.22
229.57, 348.73, 100.93
230.48, 348.23, 225.91
231.34, 347.55, 350.72
232.87, 473.68, 101.54
233.74, 472.88, 226.46
234.59, 472.51, 351.62
351.52, 220.67, 99.34
352.32, 219.92, 224.45
353.24, 219.13, 349.49
354.74, 345.43, 99.96
355.39, 345.01, 224.76
356.54, 344.41, 349.90
357.64, 470.53, 100.80
358.71, 469.92, 225.48
359.55, 469.35, 350.42
100.58, 226.58, 225.02
100.52, 226.35, 350.27
100.33, 226.50, 475.17
100.87, 351.59, 225.34
100.60, 351.46, 350.13
100.48, 351.27, 475.26
100.99, 476.53, 225.21
100.70, 476.36, 350.09
100.52, 476.44, 475.05
225.75, 226.40, 224.97
225.43, 226.57, 350.01
225.34, 226.39, 475.07
225.83, 351.52, 225.19
225.52, 351.42, 350.21
225.43, 351.37, 475.24
225.90, 476.51, 225.21
225.63, 476.26, 350.26
225.67, 476.27, 475.45
350.63, 226.25, 225.28
350.65, 226.14, 350.19
350.39, 226.12, 475.17
350.79, 351.37, 225.41
350.88, 351.37, 350.36
350.49, 351.13, 475.24
350.87, 476.26, 225.42
350.87, 476.18, 350.57
350.49, 476.32, 475.49
99.18, 224.19, 351.93
96.04, 222.33, 476.93
93.15, 220.31, 601.82
96.76, 349.47, 353.97
93.77, 347.11, 478.90
90.83, 345.19, 603.73
94.70, 474.09, 355.68
91.52, 472.19, 480.71
88.55, 470.32, 605.70
224.23, 226.75, 355.03
221.18, 224.37, 480.06
218.11, 222.58, 604.90
221.96, 351.41, 356.89
218.77, 349.51, 481.84
215.79, 347.38, 606.85
219.53, 476.62, 358.78
216.43, 474.26, 483.77
213.26, 472.32, 608.78
348.86, 228.97, 358.03
346.15, 226.96, 483.17
343.03, 224.63, 607.96
346.71, 353.96, 360.08
343.69, 351.84, 485.07
340.73, 349.96, 609.90
344.38, 478.83, 362.03
341.36, 476.67, 486.82
338.33, 474.55, 611.92
101.39, 225.75, 476.95
98.45, 227.40, 601.94
95.27, 229.21, 726.82
101.03, 350.74, 475.27
98.05, 352.55, 600.09
94.81, 354.34, 724.97
100.48, 475.58, 473.22
97.55, 477.27, 598.44
94.64, 479.26, 723.22
226.37, 226.23, 480.03
223.18, 228.04, 604.87
220.41, 229.89, 729.77
225.90, 351.31, 477.98
222.86, 353.11, 603.12
219.98, 354.74, 728.01
225.38, 475.92, 476.29
222.36, 477.87, 601.46
219.34, 479.62, 726.43
351.38, 226.80, 482.88
348.29, 228.42, 607.91
345.39, 230.33, 733.13
350.73, 351.49, 480.98
347.85, 353.57, 606.03
344.67, 355.07, 731.01
350.43, 476.62, 479.43
347.50, 478.32, 604.41
344.28, 480.11, 729.13
98.26, 223.81, 598.17
99.78, 221.34, 723.44
101.07, 218.94, 848.27
96.81, 348.95, 600.85
98.24, 346.40, 725.75
99.57, 343.97, 850.80
95.49, 473.90, 603.22
96.77, 471.33, 728.20
98.18, 468.83, 853.17
223.47, 225.48, 597.13
224.53, 222.77, 721.95
226.11, 220.44, 846.92
221.71, 350.10, 599.34
223.12, 347.76, 724.48
224.53, 345.37, 849.21
220.57, 475.17, 601.82
221.78, 472.62, 726.80
223.27, 470.28, 851.89
348.09, 226.86, 595.74
349.68, 224.26, 720.51
351.10, 221.84, 845.52
346.89, 351.71, 597.99
348.39, 349.12, 723.17
349.62, 346.91, 847.98
345.45, 476.68, 600.76
346.85, 474.24, 725.46
348.28, 471.78, 850.47
101.15, 348.25, 97.96
103.85, 349.69, 222.94
106.90, 350.91, 347.86
102.33, 473.27, 96.85
105.02, 474.65, 221.76
108.15, 476.02, 346.50
103.55, 598.33, 95.29
106.42, 599.54, 220.34
109.41, 601.05, 345.22
226.24, 347.14, 95.10
228.98, 348.25, 220.29
231.95, 349.80, 345.25
227.33, 472.20, 93.71
230.32, 473.36, 218.86
232.92, 474.81, 343.90
228.69, 597.02, 92.58
231.57, 598.57, 217.45
234.31, 599.63, 342.45
351.03, 345.92, 92.23
354.11, 347.12, 217.38
356.90, 348.60, 342.40
352.28, 470.67, 91.08
355.13, 472.07, 216.12
358.23, 473.29, 341.02
353.41, 595.81, 89.48
356.53, 597.28, 214.61
359.21, 598.37, 339.41
99.27, 351.73, 225.05
101.17, 354.59, 350.08
102.68, 357.56, 475.06
97.89, 476.68, 222.34
99.55, 479.58, 347.22
101.44, 482.63, 472.26
96.19, 601.57, 219.41
97.90, 604.72, 344.30
99.59, 607.55, 469.18
224.22, 353.21, 223.33
226.10, 356.14, 348.61
227.76, 358.96, 473.25
222.82, 478.26, 220.45
224.67, 480.95, 345.64
226.14, 484.30, 470.34
221.37, 603.09, 217.82
222.98, 606.02, 342.53
224.67, 609.18, 467.39
349.28, 354.59, 221.62
350.91, 357.66, 346.73
352.68, 360.55, 471.76
347.58, 479.36, 218.77
349.67, 482.50, 343.67
351.18, 485.50, 468.89
346.33, 604.54, 215.78
347.81, 607.48, 340.98
349.51, 610.31, 465.75
99.48, 349.90, 350.83
99.72, 348.43, 475.77
99.57, 346.87, 600.89
102.75, 474.95, 352.50
102.68, 473.54, 477.38
102.53, 471.59, 602.49
105.58, 599.73, 353.88
105.84, 598.26, 478.82
105.57, 596.62, 603.72
224.52, 346.95, 350.87
224.60, 345.31, 475.77
224.70, 343.83, 600.71
227.69, 471.74, 352.44
227.83, 470.37, 477.16
227.44, 468.90, 602.21
230.55, 596.63, 353.64
230.77, 595.32, 478.89
230.66, 593.75, 603.56
349.43, 343.76, 350.67
349.60, 342.51, 475.75
349.66, 340.84, 600.68
352.62, 468.88, 352.04
352.68, 467.41, 477.15
352.54, 465.72, 602.01
355.38, 593.68, 353.75
355.64, 592.34, 478.80
355.46, 590.71, 603.56
101.74, 351.61, 476.67
104.02, 351.16, 601.32
106.78, 350.73, 726.63
100.84, 476.74, 476.92
103.66, 476.08, 601.77
106.14, 475.68, 726.98
100.37, 601.44, 477.61
102.67, 601.07, 602.46
105.40, 600.97, 727.32
226.54, 352.09, 474.06
229.23, 351.75, 598.96
231.60, 351.37, 723.98
225.92, 477.14, 474.46
228.52, 476.95, 599.25
231.06, 476.49, 724.44
225.27, 602.43, 474.82
227.65, 601.85, 599.83
230.17, 601.49, 724.95
351.41, 352.93, 471.40
354.16, 352.34, 596.55
356.71, 352.28, 721.24
350.69, 477.79, 471.78
353.49, 477.35, 596.88
356.01, 477.15, 721.89
350.29, 602.80, 472.44
352.82, 602.64, 597.10
355.27, 601.96, 722.40
100.98, 351.21, 599.48
97.39, 353.39, 724.54
93.83, 355.36, 849.18
