27, 125, pa2-debug-b-output1.txt
191.94, 206.84, 198.41
401.44, 391.56, 192.44
99.09, 101.33, 101.97
96.95, 104.10, 226.92
94.82, 106.88, 351.87
97.43, 226.28, 99.16
95.29, 229.06, 224.12
93.16, 231.84, 349.07
95.77, 351.24, 96.36
93.63, 354.02, 221.31
91.50, 356.79, 346.26
224.06, 103.03, 104.07
221.92, 105.81, 229.02
219.79, 108.58, 353.97
222.40, 227.99, 101.26
220.27, 230.77, 226.21
218.13, 233.54, 351.16
220.74, 352.95, 98.46
218.61, 355.72, 223.41
216.47, 358.50, 348.36
349.03, 104.74, 106.17
346.90, 107.52, 231.12
344.76, 110.29, 356.07
347.37, 229.70, 103.36
345.24, 232.47, 228.31
343.10, 235.25, 353.26
345.71, 354.65, 100.56
343.58, 357.43, 225.51
341.44, 360.21, 350.46
99.76, 99.41, 223.77
97.85, 102.81, 348.71
95.94, 106.21, 473.65
98.44, 224.35, 220.35
96.53, 227.75, 345.29
94.62, 231.16, 470.23
97.12, 349.30, 216.93
95.21, 352.70, 341.87
93.30, 356.10, 466.81
224.74, 100.78, 225.65
222.83, 104.18, 350.59
220.92, 107.58, 475.52
223.42, 225.73, 222.23
221.51, 229.13, 347.16
219.60, 232.53, 472.10
222.10, 350.67, 218.81
220.19, 354.07, 343.74
218.27, 357.48, 468.68
349.72, 102.16, 227.52
347.81, 105.56, 352.46
345.90, 108.96, 477.40
348.40, 227.10, 224.10
346.49, 230.50, 349.04
344.58, 233.90, 473.98
347.07, 352.05, 220.68
345.16, 355.45, 345.62
343.25, 358.85, 470.56
100.09, 101.89, 349.48
100.10, 103.03, 474.47
100.11, 104.18, 599.46
102.50, 226.86, 348.33
102.51, 228.01, 473.32
102.52, 229.15, 598.32
104.91, 351.83, 347.18
104.92, 352.98, 472.18
104.93, 354.12, 597.17
225.07, 99.48, 349.49
225.08, 100.62, 474.48
225.09, 101.77, 599.48
227.48, 224.45, 348.34
227.49, 225.59, 473.33
227.50, 226.74, 598.33
229.89, 349.42, 347.19
229.90, 350.57, 472.19
229.91, 351.71, 597.18
350.04, 97.07, 349.50
350.05, 98.21, 474.49
350.07, 99.36, 599.49
352.45, 222.04, 348.35
352.46, 223.18, 473.34
352.48, 224.33, 598.34
354.86, 347.01, 347.20
354.87, 348.16, 472.20
354.89, 349.30, 597.19
101.53, 100.87, 474.41
101.01, 97.22, 599.35
100.49, 93.56, 724.30
99.45, 225.80, 478.05
98.93, 222.15, 603.00
98.41, 218.49, 727.95
97.37, 350.73, 481.70
96.85, 347.08, 606.65
96.33, 343.42, 731.59
226.51, 102.94, 474.99
225.99, 99.28, 599.93
225.47, 95.63, 724.88
224.43, 227.86, 478.63
223.91, 224.21, 603.58
223.39, 220.56, 728.53
222.35, 352.79, 482.28
221.83, 349.14, 607.23
221.31, 345.48, 732.17
351.49, 105.00, 475.57
350.97, 101.34, 600.51
350.45, 97.69, 725.46
349.41, 229.93, 479.21
348.89, 226.27, 604.16
348.37, 222.62, 729.11
347.33, 354.86, 482.86
346.81, 351.20, 607.81
346.29, 347.55, 732.75
98.79, 98.32, 601.08
102.34, 95.05, 725.98
105.90, 91.78, 850.89
99.52, 223.27, 604.33
103.08, 220.01, 729.23
106.63, 216.74, 854.14
100.25, 348.23, 607.57
103.81, 344.96, 732.48
107.36, 341.69, 857.39
223.74, 97.68, 597.50
227.29, 94.41, 722.41
230.85, 91.14, 847.32
224.47, 222.63, 600.75
228.02, 219.37, 725.66
231.58, 216.10, 850.57
225.20, 347.59, 604.00
228.75, 344.32, 728.91
232.31, 341.05, 853.82
348.68, 97.04, 593.93
352.24, 93.77, 718.84
355.79, 90.50, 843.75
349.41, 221.99, 597.18
352.97, 218.73, 722.09
356.52, 215.46, 846.99
350.15, 346.95, 600.43
353.70, 343.68, 725.34
357.26, 340.41, 850.24
98.33, 224.19, 99.75
97.94, 226.95, 224.72
97.55, 229.70, 349.69
100.11, 349.15, 97.00
99.72, 351.90, 221.97
99.34, 354.66, 346.94
101.90, 474.11, 94.25
101.51, 476.86, 219.22
101.12, 479.62, 344.19
223.31, 222.42, 100.18
222.92, 225.17, 225.14
222.54, 227.93, 350.11
225.10, 347.37, 97.43
224.71, 350.13, 222.39
224.32, 352.88, 347.36
226.88, 472.33, 94.68
226.50, 475.08, 219.65
226.11, 477.84, 344.61
348.30, 220.64, 100.60
347.91, 223.39, 225.57
347.52, 226.15, 350.54
350.08, 345.60, 97.85
349.70, 348.35, 222.82
349.31, 351.11, 347.79
351.87, 470.55, 95.10
351.48, 473.31, 220.07
351.09, 476.06, 345.04
100.08, 223.42, 226.80
101.18, 220.60, 351.77
102.28, 217.77, 476.73
100.13, 348.39, 229.63
101.23, 345.56, 354.59
102.32, 342.74, 479.55
100.18, 473.36, 232.45
101.28, 470.53, 357.42
102.37, 467.71, 482.38
225.08, 223.40, 225.70
226.17, 220.57, 350.67
227.27, 217.75, 475.63
225.13, 348.37, 228.53
226.22, 345.54, 353.49
227.32, 342.71, 478.46
225.17, 473.33, 231.35
226.27, 470.51, 356.32
227.37, 467.68, 481.28
350.07, 223.37, 224.61
351.17, 220.55, 349.57
352.27, 217.72, 474.53
350.12, 348.34, 227.43
351.22, 345.52, 352.39
352.31, 342.69, 477.36
350.17, 473.31, 230.26
351.27, 470.48, 355.22
352.36, 467.66, 480.18
101.83, 224.93, 349.31
103.88, 228.39, 474.25
105.94, 231.85, 599.18
102.78, 349.87, 345.83
104.83, 353.34, 470.77
106.88, 356.80, 595.70
103.72, 474.82, 342.35
105.77, 478.29, 467.29
107.83, 481.75, 592.22
226.81, 223.92, 347.28
228.86, 227.39, 472.22
230.92, 230.85, 597.15
227.76, 348.87, 343.80
229.81, 352.34, 468.74
231.86, 355.80, 593.68
228.70, 473.82, 340.33
230.75, 477.28, 465.26
232.81, 480.75, 590.20
351.79, 222.92, 345.26
353.84, 226.39, 470.19
355.90, 229.85, 595.13
352.74, 347.87, 341.78
354.79, 351.34, 466.71
356.84, 354.80, 591.65
353.68, 472.82, 338.30
355.73, 476.28, 463.23
357.79, 479.75, 588.17
100.73, 224.58, 474.57
104.40, 222.46, 599.50
108.08, 220.33, 724.43
102.04, 349.56, 476.66
105.72, 347.43, 601.58
109.40, 345.31, 726.51
103.36, 474.53, 478.74
107.04, 472.41, 603.67
110.71, 470.29, 728.60
225.67, 223.33, 470.87
229.34, 221.20, 595.80
233.02, 219.08, 720.73
226.98, 348.30, 472.96
230.66, 346.18, 597.89
234.34, 344.06, 722.81
228.30, 473.28, 475.04
231.97, 471.15, 599.97
