27, 125, pa2-debug-e-output1.txt
206.26, 192.70, 190.43
405.30, 390.15, 201.36
101.61, 99.22, 98.89
104.78, 101.62, 223.83
107.93, 103.98, 348.77
98.50, 224.15, 96.59
101.65, 226.53, 221.53
104.82, 228.93, 346.47
95.38, 349.10, 94.28
98.54, 351.48, 219.22
101.71, 353.86, 344.16
226.53, 102.26, 95.68
229.70, 104.65, 220.60
232.85, 107.04, 345.55
223.42, 227.19, 93.38
226.58, 229.60, 218.32
229.74, 231.96, 343.25
220.31, 352.16, 91.07
223.47, 354.53, 216.01
226.63, 356.92, 340.94
351.45, 105.31, 92.46
354.62, 107.70, 217.39
357.77, 110.08, 342.34
348.34, 230.26, 90.16
351.50, 232.64, 215.09
354.67, 235.03, 340.03
345.23, 355.20, 87.85
348.39, 357.58, 212.79
351.55, 359.96, 337.73
98.73, 98.50, 225.48
98.15, 97.06, 350.48
97.56, 95.61, 475.45
97.70, 223.50, 226.94
97.11, 222.04, 351.93
96.54, 220.58, 476.93
96.67, 348.49, 228.39
96.09, 347.03, 353.38
95.50, 345.57, 478.37
223.72, 99.54, 226.08
223.15, 98.08, 351.06
222.56, 96.62, 476.05
222.70, 224.54, 227.53
222.11, 223.06, 352.53
221.53, 221.61, 477.51
221.67, 349.52, 228.99
221.08, 348.06, 353.98
220.50, 346.60, 478.97
348.73, 100.57, 226.68
348.14, 99.11, 351.66
347.56, 97.64, 476.65
347.70, 225.56, 228.13
347.11, 224.10, 353.12
346.52, 222.63, 478.12
346.66, 350.55, 229.59
346.08, 349.08, 354.58
345.49, 347.62, 479.56
99.99, 100.92, 349.40
103.36, 102.49, 474.35
106.73, 104.09, 599.28
100.00, 225.92, 347.81
103.36, 227.49, 472.76
106.74, 229.08, 597.69
100.00, 350.90, 346.24
103.38, 352.49, 471.17
106.76, 354.07, 596.12
224.94, 100.87, 346.02
228.31, 102.44, 470.98
231.70, 104.03, 595.90
224.95, 225.86, 344.44
228.33, 227.44, 469.38
231.70, 229.02, 594.34
224.97, 350.85, 342.86
228.34, 352.43, 467.81
231.71, 354.01, 592.75
349.89, 100.81, 342.65
353.27, 102.40, 467.59
356.64, 103.97, 592.55
